Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
14/11/2021,03:49 PM,29.94,26.17,80,ESE,3.38,5.15,1005.08,0,0.76,2,215.9
14/11/2021,03:54 PM,29.94,26.17,80,SE,4.51,6.28,1005.08,0,0.76,2,206
14/11/2021,03:59 PM,29.67,25.89,80,ESE,5.63,7.72,1005.08,0,0.76,1,185.6
14/11/2021,04:04 PM,29.72,25.94,80,ESE,2.57,3.86,1005.08,0,0.76,1,167
14/11/2021,04:09 PM,29.83,26.06,80,SE,2.41,4.02,1005.08,0,0.76,1,140.4
14/11/2021,04:14 PM,29.89,26,80,SSE,1.93,3.38,1005.08,0,0.76,1,132.7
14/11/2021,04:19 PM,29.61,26,81,East,4.34,5.95,1005.08,0,0.76,0,86.2
14/11/2021,04:24 PM,29.22,25.72,82,SSE,2.9,4.18,1005.08,0,0.76,0,73.3
14/11/2021,04:29 PM,29.22,25.89,82,SSE,3.38,4.83,1005.08,0,0.76,0,64.6
14/11/2021,04:34 PM,29,25.78,83,South,2.9,4.83,1005.42,0,0.76,0,55.1
14/11/2021,04:39 PM,28.78,25.56,83,SE,4.18,5.79,1005.08,0,0.76,0,46.4
14/11/2021,04:44 PM,28.72,25.56,83,SE,3.86,4.99,1005.08,0,0.76,0,42.5
14/11/2021,04:49 PM,28.61,25.72,84,SE,3.7,4.99,1005.42,0,0.76,0,36.8
14/11/2021,04:54 PM,28.61,25.72,84,SSE,2.57,3.38,1005.42,0,0.76,0,29.9
14/11/2021,04:59 PM,28.56,25.78,85,SE,3.38,5.47,1005.42,0,0.76,0,25.1
14/11/2021,05:04 PM,28.33,25.67,86,SE,4.18,5.95,1005.42,0,0.76,0,21.2
14/11/2021,05:09 PM,28.33,25.72,86,SSE,1.93,3.38,1005.42,0,0.76,0,17.7
14/11/2021,05:14 PM,28.39,25.78,86,SE,2.57,3.86,1005.42,0,0.76,0,15.2
14/11/2021,05:19 PM,28.28,25.72,86,South,1.61,2.41,1005.42,0,0.76,0,12.1
14/11/2021,05:24 PM,28.28,25.89,87,SSE,1.29,2.09,1005.76,0,0.76,0,9.5
14/11/2021,05:29 PM,28.28,25.83,87,SSE,2.41,3.54,1005.42,0,0.76,0,6.9
14/11/2021,05:34 PM,28.17,25.78,87,SSW,0.97,1.45,1005.76,0,0.76,0,3.8
14/11/2021,05:39 PM,28.17,25.78,87,SSE,3.06,3.86,1005.76,0,0.76,0,1.7
14/11/2021,05:44 PM,28.06,25.67,87,SSE,1.93,2.41,1005.76,0,0.76,0,0.4
14/11/2021,05:49 PM,28.06,25.67,87,SE,1.61,2.25,1006.1,0,0.76,0,0
14/11/2021,05:54 PM,28.11,25.78,87,SW,0.16,0.48,1005.76,0,0.76,0,0
14/11/2021,05:59 PM,28.11,25.89,88,SW,1.13,1.93,1005.76,0,0.76,0,0
14/11/2021,06:04 PM,27.94,25.72,88,ESE,4.34,5.31,1005.76,0,0.76,0,0
14/11/2021,06:09 PM,27.94,25.72,88,SE,2.25,3.06,1005.76,0,0.76,0,0
14/11/2021,06:14 PM,27.89,25.72,88,ESE,2.57,3.7,1006.1,0,0.76,0,0
14/11/2021,06:19 PM,27.94,25.72,88,SSE,0.32,0.8,1005.76,0,0.76,0,0
14/11/2021,06:24 PM,27.94,25.78,88,South,0.97,1.77,1005.76,0,0.76,0,0
14/11/2021,06:29 PM,27.89,25.72,88,ESE,0.97,1.61,1006.1,0,0.76,0,0
14/11/2021,06:34 PM,27.89,25.72,88,NW,0.97,1.45,1006.1,0,0.76,0,0
14/11/2021,06:39 PM,27.89,25.72,88,NNW,0.16,0.32,1006.1,0,0.76,0,0
14/11/2021,06:44 PM,27.89,25.72,88,NW,0,0.32,1006.1,0,0.76,0,0
14/11/2021,06:49 PM,27.89,25.89,89,WNW,0,0,1006.1,0,0.76,0,0
14/11/2021,06:54 PM,27.89,25.89,89,WNW,0.32,0.97,1006.1,0,0.76,0,0
14/11/2021,06:59 PM,27.83,25.83,89,SW,0.48,1.13,1006.1,0,0.76,0,0
14/11/2021,07:04 PM,27.89,25.89,89,SW,0.16,0.32,1006.43,0,0.76,0,0
14/11/2021,07:09 PM,27.83,25.83,89,ENE,0.8,1.61,1006.43,0,0.76,0,0
14/11/2021,07:14 PM,27.78,25.78,89,WNW,0.64,1.61,1006.43,0,0.76,0,0
14/11/2021,07:19 PM,27.78,25.78,89,NNW,1.13,1.93,1006.77,0,0.76,0,0
14/11/2021,07:24 PM,27.78,25.83,89,NNW,0.16,0.64,1006.77,0,0.76,0,0
14/11/2021,07:29 PM,27.78,25.78,89,NNE,0.48,1.13,1007.11,0,0.76,0,0
14/11/2021,07:34 PM,27.78,25.83,89,NNW,0.32,0.8,1007.11,0,0.76,0,0
14/11/2021,07:39 PM,27.78,25.94,90,ENE,0.32,0.64,1007.11,0,0.76,0,0
14/11/2021,07:44 PM,27.72,25.89,90,SSW,0.64,1.29,1007.11,0,0.76,0,0
14/11/2021,07:49 PM,27.78,26,90,NNE,0.97,1.77,1007.11,0,0.76,0,0
14/11/2021,07:54 PM,27.78,26,90,NW,0.97,1.29,1007.45,0,0.76,0,0
14/11/2021,07:59 PM,27.78,26,90,NW,0.48,0.97,1007.45,0,0.76,0,0
14/11/2021,08:04 PM,27.72,25.94,90,North,0.97,1.77,1007.45,0,0.76,0,0
14/11/2021,08:09 PM,27.72,25.89,90,ENE,1.77,2.74,1007.45,0,0.76,0,0
14/11/2021,08:14 PM,27.72,25.89,90,NW,0.97,1.61,1007.79,0,0.76,0,0
14/11/2021,08:19 PM,27.72,25.89,90,SSE,0.64,1.29,1007.79,0,0.76,0,0
14/11/2021,08:24 PM,27.72,25.89,90,SE,1.45,2.25,1007.79,0,0.76,0,0
14/11/2021,08:29 PM,27.72,25.89,90,ENE,1.61,2.57,1007.79,0,0.76,0,0
14/11/2021,08:34 PM,27.72,25.89,90,NW,0.32,0.8,1007.79,0,0.76,0,0
14/11/2021,08:39 PM,27.72,25.89,90,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,08:44 PM,27.67,25.83,90,NW,0,0.16,1008.13,0,0.76,0,0
14/11/2021,08:49 PM,27.67,25.83,90,NW,0.32,0.97,1007.79,0,0.76,0,0
14/11/2021,08:54 PM,27.72,26.06,91,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,08:59 PM,27.61,26,91,WNW,0,0,1007.79,0,0.76,0,0
14/11/2021,09:04 PM,27.61,26,91,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,09:09 PM,27.61,26,91,WNW,0,0.16,1008.13,0,0.76,0,0
14/11/2021,09:14 PM,27.61,26,91,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,09:19 PM,27.56,26.17,92,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,09:24 PM,27.5,26.11,92,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,09:29 PM,27.5,26.11,92,WNW,0.16,0.32,1008.13,0,0.76,0,0
14/11/2021,09:34 PM,27.5,26.11,92,NW,0.97,1.61,1008.13,0,0.76,0,0
14/11/2021,09:39 PM,27.5,26.11,92,NW,0.16,0.8,1008.13,0,0.76,0,0
14/11/2021,09:44 PM,27.39,26,92,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,09:49 PM,27.39,26.17,93,West,0,0,1008.47,0,0.76,0,0
14/11/2021,09:54 PM,27.44,26.22,93,NW,0,0,1008.13,0,0.76,0,0
14/11/2021,09:59 PM,27.39,26.22,93,NW,0.32,0.8,1008.13,0,0.76,0,0
14/11/2021,10:04 PM,27.39,26.22,93,NW,0.32,0.97,1008.13,0,0.76,0,0
14/11/2021,10:09 PM,27.39,26.22,93,NW,0.32,0.8,1008.13,0,0.76,0,0
14/11/2021,10:14 PM,27.39,26.22,93,WNW,0.16,0.32,1008.13,0,0.76,0,0
14/11/2021,10:19 PM,27.39,26.17,93,NW,0.16,0.32,1008.13,0,0.76,0,0
14/11/2021,10:24 PM,27.39,26.17,93,NNW,0.16,0.32,1008.13,0,0.76,0,0
14/11/2021,10:29 PM,27.28,26,92,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,10:34 PM,27.33,26.17,93,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,10:39 PM,27.28,26.11,93,NW,0,0,1008.13,0,0.76,0,0
14/11/2021,10:44 PM,27.28,26.11,93,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,10:49 PM,27.28,26.11,93,WNW,0,0,1008.13,0,0.76,0,0
14/11/2021,10:54 PM,27.28,26.11,93,West,0,0,1007.79,0,0.76,0,0
14/11/2021,10:59 PM,27.28,26.11,93,West,0,0,1007.79,0,0.76,0,0
14/11/2021,11:04 PM,27.17,25.94,93,WNW,0,0,1007.79,0,0.76,0,0
14/11/2021,11:09 PM,27.11,25.89,93,WNW,0,0,1007.79,0,0.76,0,0
14/11/2021,11:14 PM,27.11,25.89,93,WNW,0,0,1007.45,0,0.76,0,0
14/11/2021,11:19 PM,27.11,25.89,93,WNW,0,0,1007.45,0,0.76,0,0
14/11/2021,11:24 PM,27.22,26,93,WNW,0,0,1007.45,0,0.76,0,0
14/11/2021,11:29 PM,27.22,26,93,WNW,0,0,1007.45,0,0.76,0,0
14/11/2021,11:34 PM,27.17,25.94,93,West,0,0,1007.45,0,0.76,0,0
14/11/2021,11:39 PM,27.22,26,93,West,0,0,1007.79,0,0.76,0,0
14/11/2021,11:44 PM,27.17,25.94,93,West,0,0,1007.45,0,0.76,0,0
14/11/2021,11:49 PM,27.11,25.89,93,WNW,0,0,1007.45,0,0.76,0,0
14/11/2021,11:54 PM,27.17,25.94,93,WNW,0,0,1007.45,0,0.76,0,0
14/11/2021,11:59 PM,27.11,25.89,93,WNW,0,0,1007.45,0,0.76,0,0
15/11/2021,12:04 AM,27.17,25.94,93,WNW,0,0.16,1007.45,0,0.76,0,0
15/11/2021,12:09 AM,27.22,26,93,WNW,0,0,1007.11,0,0.76,0,0
15/11/2021,12:14 AM,27.17,25.94,93,NW,0,0,1007.11,0,0.76,0,0
15/11/2021,12:19 AM,27.11,25.89,93,WNW,0,0,1007.11,0,0.76,0,0
15/11/2021,12:24 AM,27.11,25.89,93,WNW,0,0,1007.11,0,0.76,0,0
15/11/2021,12:29 AM,27.11,25.89,93,WNW,0,0,1007.11,0,0.76,0,0
15/11/2021,12:34 AM,27.11,25.89,93,WNW,0,0,1007.11,0,0,0,0
15/11/2021,12:39 AM,27.11,25.89,93,WNW,0,0,1007.11,0,0,0,0
15/11/2021,12:44 AM,27.11,25.89,93,WNW,0,0,1006.77,0,0,0,0
15/11/2021,12:49 AM,27.11,25.89,93,West,0,0,1006.77,0,0,0,0
15/11/2021,12:54 AM,27.22,26,93,West,0,0,1006.43,0,0,0,0
15/11/2021,12:59 AM,27.11,25.89,93,WNW,0,0,1006.43,0,0,0,0
15/11/2021,01:04 AM,27.11,25.89,93,NW,0,0,1006.43,0,0,0,0
15/11/2021,01:09 AM,27.11,25.89,93,NW,0.64,1.13,1006.1,0,0,0,0
15/11/2021,01:14 AM,27.11,25.89,93,NW,0.32,0.48,1006.1,0,0,0,0
15/11/2021,01:19 AM,27,25.78,93,NW,0.16,0.32,1006.1,0,0,0,0
15/11/2021,01:24 AM,27,25.78,93,NW,0.8,1.45,1006.1,0,0,0,0
15/11/2021,01:29 AM,27,25.78,93,NW,0.64,0.97,1006.1,0,0,0,0
15/11/2021,01:34 AM,27,25.78,93,WNW,0.32,0.8,1006.1,0,0,0,0
15/11/2021,01:39 AM,27,25.78,93,WNW,0.64,1.13,1005.76,0,0,0,0
15/11/2021,01:44 AM,27,25.78,93,NW,0.32,0.48,1005.76,0,0,0,0
15/11/2021,01:49 AM,27,25.89,94,WNW,2.25,2.9,1005.76,0,0,0,0
15/11/2021,01:54 AM,26.94,25.83,94,West,1.45,1.77,1005.76,0,0,0,0
15/11/2021,01:59 AM,26.94,25.83,94,West,3.38,4.34,1006.1,0,0,0,0
15/11/2021,02:04 AM,26.89,26,95,WNW,2.41,3.22,1005.76,0,0,0,0
15/11/2021,02:09 AM,26.78,25.89,95,West,0.97,1.29,1005.76,0,0,0,0
15/11/2021,02:14 AM,26.72,25.83,95,West,1.93,2.57,1005.42,0,0,0,0
15/11/2021,02:19 AM,26.72,25.78,95,West,2.25,3.06,1005.42,0,0,0,0
15/11/2021,02:24 AM,26.61,25.89,96,West,1.93,2.57,1005.42,0,0,0,0
15/11/2021,02:29 AM,26.61,25.89,96,West,1.29,1.77,1005.42,0,0,0,0
15/11/2021,02:34 AM,26.56,25.83,96,WNW,2.57,3.7,1005.42,0,0,0,0
15/11/2021,02:39 AM,26.5,25.78,96,West,3.06,4.18,1005.08,0,0,0,0
15/11/2021,02:44 AM,26.5,25.78,96,WSW,2.74,3.38,1005.08,0,0,0,0
15/11/2021,02:49 AM,26.39,25.72,96,WSW,1.45,1.93,1005.42,0,0,0,0
15/11/2021,02:54 AM,26.39,26,97,WSW,0.97,1.61,1005.42,0,0,0,0
15/11/2021,02:59 AM,26.28,25.89,97,WSW,1.77,2.41,1005.08,0,0,0,0
15/11/2021,03:04 AM,26.28,25.89,97,WSW,2.41,3.06,1005.08,0,0,0,0
15/11/2021,03:09 AM,26.22,25.78,97,West,0.8,1.13,1005.08,0,0,0,0
15/11/2021,03:14 AM,26.22,25.78,97,WSW,0.48,0.8,1005.08,0,0,0,0
15/11/2021,03:19 AM,26.22,25.78,97,WSW,0.8,1.45,1005.08,0,0,0,0
15/11/2021,03:24 AM,26.17,25.72,97,WSW,0.97,1.77,1005.08,0,0,0,0
15/11/2021,03:29 AM,26.11,25.72,97,WSW,0.48,0.97,1005.08,0,0,0,0
15/11/2021,03:34 AM,26.06,25.67,97,WSW,0.64,1.13,1005.08,0,0,0,0
15/11/2021,03:39 AM,26.11,25.72,97,West,0,0,1005.08,0,0,0,0
15/11/2021,03:44 AM,26.06,25.67,97,,0,0,1005.08,0,0,0,0
15/11/2021,03:49 AM,25.89,25.5,97,SSE,2.9,4.34,1005.08,0,0,0,0
15/11/2021,03:54 AM,25.67,25.22,97,South,1.29,2.09,1005.08,0,0,0,0
15/11/2021,03:59 AM,25.61,25.06,96,South,0.32,0.48,1005.42,0,0,0,0
15/11/2021,04:04 AM,25.67,25.06,96,SSW,1.29,2.57,1005.42,0,0,0,0
15/11/2021,04:09 AM,25.72,25.11,96,SW,0.8,1.61,1005.42,0,0,0,0
15/11/2021,04:14 AM,25.72,24.94,96,West,0.16,0.32,1005.08,0,0,0,0
15/11/2021,04:19 AM,25.67,24.78,95,WSW,0.48,0.97,1005.08,0,0,0,0
15/11/2021,04:24 AM,25.72,24.78,95,WSW,0.32,0.8,1005.08,0,0,0,0
15/11/2021,04:29 AM,25.78,24.89,95,SW,0.16,0.32,1005.42,0,0,0,0
15/11/2021,04:34 AM,25.72,24.78,95,West,0.64,1.13,1005.42,0,0,0,0
15/11/2021,04:39 AM,25.72,24.61,94,SSW,1.29,1.93,1005.42,0,0,0,0
15/11/2021,04:44 AM,25.67,24.56,94,WSW,0.32,0.8,1005.42,0,0,0,0
15/11/2021,04:49 AM,25.72,24.61,94,WSW,0,0,1005.42,0,0,0,0
15/11/2021,04:54 AM,25.72,24.67,94,SW,0.64,1.13,1005.76,0,0,0,0
15/11/2021,04:59 AM,25.72,24.61,94,SW,0.8,1.61,1005.76,0,0,0,0
15/11/2021,05:04 AM,25.78,24.72,94,WSW,0.48,0.97,1005.76,0,0,0,0
15/11/2021,05:09 AM,25.83,24.72,94,SSW,1.13,1.93,1006.1,0,0,0,0
15/11/2021,05:14 AM,25.78,24.72,94,SW,1.45,2.57,1006.1,0,0,0,0
15/11/2021,05:19 AM,25.89,24.78,94,WSW,0,0.16,1006.1,0,0,0,0
15/11/2021,05:24 AM,25.89,24.78,94,WSW,0.64,1.13,1006.1,0,0,0,0
15/11/2021,05:29 AM,25.89,24.94,95,WSW,0.97,1.61,1006.1,0,0,0,0
15/11/2021,05:34 AM,25.89,25,95,SW,1.45,2.09,1006.43,0,0,0,0
15/11/2021,05:39 AM,25.72,24.83,95,West,0.48,0.8,1006.43,0,0,0,0
15/11/2021,05:44 AM,25.56,24.5,94,SW,1.29,2.09,1006.43,0,0,0,0
15/11/2021,05:49 AM,25.5,24.39,94,WSW,0.16,0.48,1006.43,0,0,0,0
15/11/2021,05:54 AM,25.61,24.5,94,SW,0.16,0.16,1006.43,0,0,0,0
15/11/2021,05:59 AM,25.72,24.61,94,SW,0.8,1.77,1006.43,0,0,0,0
15/11/2021,06:04 AM,25.72,24.61,94,WSW,0.64,0.97,1006.43,0,0,0,0
15/11/2021,06:09 AM,25.78,24.72,94,SSE,0.32,0.48,1006.43,0,0,0,0
15/11/2021,06:14 AM,25.72,24.61,94,SSW,1.13,2.09,1006.43,0,0,0,0
15/11/2021,06:19 AM,25.67,24.5,94,SSE,1.61,2.41,1006.77,0,0,0,0
15/11/2021,06:24 AM,25.61,24.39,93,WSW,0.16,0.48,1006.77,0,0,0,0.4
15/11/2021,06:29 AM,25.61,24.39,93,SW,0.16,0.64,1006.43,0,0,0,1.2
15/11/2021,06:34 AM,25.67,24.44,93,SW,0.64,0.97,1006.43,0,0,0,2.6
15/11/2021,06:39 AM,25.67,24.44,93,West,0.32,0.8,1006.77,0,0,0,3.8
15/11/2021,06:44 AM,25.72,24.61,94,WSW,0.64,0.97,1006.77,0,0,0,4.8
15/11/2021,06:49 AM,25.72,24.61,94,WSW,0.64,1.61,1006.77,0,0,0,6.5
15/11/2021,06:54 AM,25.78,24.72,94,SW,0.97,1.77,1007.11,0,0,0,7.7
15/11/2021,06:59 AM,25.78,24.72,94,SSW,0.97,1.77,1007.11,0,0,0,9.9
15/11/2021,07:04 AM,25.72,24.67,94,WSW,0.97,1.77,1007.11,0,0,0,11.3
15/11/2021,07:09 AM,25.72,24.72,95,WSW,0.32,0.97,1007.11,0,0,0,13.8
15/11/2021,07:14 AM,25.72,24.83,95,WSW,0.32,0.8,1007.11,0,0,0,17.7
15/11/2021,07:19 AM,25.72,24.83,95,WSW,0.16,0.64,1007.11,0,0,0,22.5
15/11/2021,07:24 AM,25.78,24.89,95,SW,0.64,0.97,1007.11,0,0,0,28.1
15/11/2021,07:29 AM,25.78,24.89,95,WSW,0.16,0.16,1007.11,0,0,0,33.8
15/11/2021,07:34 AM,25.78,24.89,95,West,0,0,1007.45,0,0,0,39
15/11/2021,07:39 AM,25.78,24.89,95,West,0.16,0.48,1007.11,0,0,0,43.8
15/11/2021,07:44 AM,25.78,24.72,94,WSW,1.13,1.77,1007.11,0,0,0,46.7
15/11/2021,07:49 AM,25.72,24.61,94,WSW,2.57,3.54,1007.11,0,0,0,48.9
15/11/2021,07:54 AM,25.78,24.72,94,West,3.22,3.86,1007.11,0,0,0,51.5
15/11/2021,07:59 AM,25.83,24.72,94,West,1.29,1.93,1007.11,0,0,0,54.2
15/11/2021,08:04 AM,25.83,24.72,94,West,2.09,2.74,1007.11,0,0,0,57.3
15/11/2021,08:09 AM,25.78,24.72,94,WSW,2.57,3.06,1007.11,0,0,0,60.2
15/11/2021,08:14 AM,25.89,24.78,94,WSW,0.8,1.13,1007.11,0,0,0,65.4
15/11/2021,08:19 AM,26,24.83,94,West,1.77,2.25,1007.45,0,0,0,70.7
15/11/2021,08:24 AM,25.89,24.72,93,WSW,4.34,5.31,1007.45,0,0,0,75.5
15/11/2021,08:29 AM,25.89,24.72,93,WSW,3.7,4.51,1007.45,0,0,0,83.7
15/11/2021,08:34 AM,26,24.78,93,WSW,1.93,2.57,1007.45,0,0,0,95.8
15/11/2021,08:39 AM,26.06,24.83,93,West,1.77,2.41,1007.45,0,0,1,117.9
15/11/2021,08:44 AM,26.06,24.83,93,West,2.74,3.22,1007.45,0,0,1,132.2
15/11/2021,08:49 AM,26.28,25.11,93,WNW,0.16,0.32,1007.79,0,0,1,137
15/11/2021,08:54 AM,26.33,25.06,92,West,1.93,2.57,1007.79,0,0,1,136.6
15/11/2021,08:59 AM,26.33,24.89,92,WSW,0.8,0.97,1007.79,0,0,1,129.7
15/11/2021,09:04 AM,26.39,24.78,91,WSW,0.64,1.13,1007.79,0,0,1,124.1
15/11/2021,09:09 AM,26.56,24.94,91,WSW,0,0,1008.13,0,0,1,124.4
15/11/2021,09:14 AM,26.78,25.06,90,South,1.29,1.61,1008.13,0,0,1,124.1
15/11/2021,09:19 AM,26.78,25.17,91,WSW,0.48,1.29,1007.79,0,0,1,120.5
15/11/2021,09:24 AM,26.89,25.17,90,WSW,0.16,0.48,1008.13,0,0,1,113.2
15/11/2021,09:29 AM,26.89,25.11,90,SW,0.32,0.48,1008.13,0,0,1,107
15/11/2021,09:34 AM,26.89,25.22,90,WSW,0.97,1.29,1007.79,0,0,1,106.2
15/11/2021,09:39 AM,26.83,25.22,91,West,1.13,1.45,1007.79,0,0,1,118.4
15/11/2021,09:44 AM,26.78,25.22,91,West,0.8,1.29,1007.79,0,0,1,125.3
15/11/2021,09:49 AM,26.72,25.17,91,West,0.64,1.13,1007.79,0,0,1,132.2
15/11/2021,09:54 AM,26.83,25.22,91,West,1.29,1.77,1007.79,0,0,1,137
15/11/2021,09:59 AM,26.83,25.44,92,West,1.45,2.09,1007.79,0,0,1,140.1
15/11/2021,10:04 AM,26.78,25.39,92,WNW,0.16,0.32,1007.79,0,0,1,140.1
15/11/2021,10:09 AM,27,25.5,91,WSW,0.48,0.8,1007.45,0,0,1,141.8
15/11/2021,10:14 AM,27.06,25.67,92,West,0.64,0.97,1007.45,0,0,1,149.6
15/11/2021,10:19 AM,26.94,25.67,92,WSW,1.61,2.25,1007.11,0,0,1,168.2
15/11/2021,10:24 AM,26.83,25.56,92,West,1.29,1.77,1007.45,0,0,1,190.8
15/11/2021,10:29 AM,27,25.72,92,West,0.97,1.61,1007.11,0,0,2,207.4
15/11/2021,10:34 AM,27.11,25.78,92,WSW,0.48,0.48,1007.11,0,0,2,209.4
15/11/2021,10:39 AM,27.33,25.94,92,WSW,0.64,0.97,1007.11,0,0,2,205.1
15/11/2021,10:44 AM,27.44,25.94,92,WSW,0,0.16,1007.11,0,0,1,183.9
15/11/2021,10:49 AM,27.56,26,91,West,0.97,1.13,1007.11,0,0,1,187.3
15/11/2021,10:54 AM,27.39,25.78,91,West,2.57,3.22,1007.11,0,0,2,206.4
15/11/2021,10:59 AM,27.28,25.72,91,West,2.41,3.06,1006.77,0,0,2,219.8
15/11/2021,11:04 AM,27.22,25.61,91,WNW,1.61,2.25,1006.77,0,0,2,223.8
15/11/2021,11:09 AM,27.39,25.72,91,WNW,2.09,2.74,1006.77,0,0,2,222.9
15/11/2021,11:14 AM,27.56,25.83,90,WNW,1.29,1.93,1006.43,0,0,2,219.8
15/11/2021,11:19 AM,27.61,25.78,90,WNW,0.16,0.64,1006.77,0,0,1,200.4
15/11/2021,11:24 AM,27.78,25.83,89,West,0.16,0.48,1006.77,0,0,1,198.7
15/11/2021,11:29 AM,28,26,89,West,0,0,1006.43,0,0,1,181.7
15/11/2021,11:34 AM,28.22,26.22,89,West,0,0.16,1006.43,0,0,1,137.5
15/11/2021,11:39 AM,28.11,26.06,89,WSW,2.25,2.9,1006.1,0,0,1,111.4
15/11/2021,11:44 AM,27.72,25.83,90,WSW,1.93,2.74,1006.1,0,0,0,95.4
15/11/2021,11:49 AM,27.56,25.78,90,WSW,2.74,3.22,1006.1,0,0,0,77.2
15/11/2021,11:54 AM,27.44,25.72,90,WSW,2.9,3.38,1005.76,0,0,0,60.7
15/11/2021,11:59 AM,27.44,25.83,91,WSW,2.57,3.7,1005.76,0,0,0,58.1
15/11/2021,12:04 PM,27.39,25.78,91,WSW,2.9,3.7,1005.42,0,0,0,58.1
15/11/2021,12:09 PM,27.28,25.72,91,WSW,3.06,3.7,1005.42,0,0,0,61.2
15/11/2021,12:14 PM,27.22,25.67,91,WSW,2.74,3.22,1005.42,0,0,0,64.6
15/11/2021,12:19 PM,27.28,25.67,91,WSW,4.67,5.31,1005.42,0,0,0,80.3
15/11/2021,12:24 PM,27.28,25.83,92,WSW,2.41,3.38,1005.08,0,0,0,80.3
15/11/2021,12:29 PM,27.28,25.89,92,WSW,2.09,3.06,1005.08,0,0,0,65
15/11/2021,12:34 PM,27.28,25.89,92,WSW,2.9,4.02,1005.08,0,0,0,35.1
15/11/2021,12:39 PM,27.28,25.89,92,WSW,1.93,2.57,1005.08,0,0,0,21.7
15/11/2021,12:44 PM,27.22,25.83,92,WSW,1.29,1.93,1004.74,0,0,0,31.2
15/11/2021,12:49 PM,27.22,25.78,92,WSW,1.77,2.57,1004.74,0,0,0,57.3
15/11/2021,12:54 PM,27.22,25.78,92,WSW,2.25,3.06,1004.4,0,0,0,65
15/11/2021,12:59 PM,27.22,25.78,92,SW,1.93,2.9,1004.4,0,0,0,82.3
15/11/2021,01:04 PM,27.22,25.83,92,SW,0.97,1.77,1004.4,0,0,0,74.1
15/11/2021,01:09 PM,27.33,25.89,92,South,3.22,5.95,1004.4,0,0,0,61.2
15/11/2021,01:14 PM,27.28,25.67,91,SW,0.97,1.77,1004.06,0,0,1,102.3
15/11/2021,01:19 PM,27.39,25.78,91,SSW,1.77,2.74,1004.06,0,0,1,133.6
15/11/2021,01:24 PM,27.5,25.72,90,SSW,2.9,3.86,1004.06,0,0,1,130.5
15/11/2021,01:29 PM,27.5,25.83,91,South,3.22,4.51,1004.06,0,0,0,73.3
15/11/2021,01:34 PM,27.39,25.78,91,SSE,2.9,4.99,1004.06,0,0,0,42.5
15/11/2021,01:39 PM,27.28,25.67,91,SSE,3.22,4.67,1003.73,0,0,0,65
15/11/2021,01:44 PM,27.22,25.61,91,South,2.57,4.02,1003.73,0,0,1,109.7
15/11/2021,01:49 PM,27.22,25.56,91,SW,0.48,1.13,1003.39,0,0,1,156.9
15/11/2021,01:54 PM,27.33,25.56,90,West,0,0.16,1003.39,0,0,1,161.4
15/11/2021,01:59 PM,27.5,25.5,89,SW,0.48,0.97,1003.39,0,0,1,163.9
15/11/2021,02:04 PM,27.61,25.56,89,SW,0,0,1003.39,0,0,1,149.6
15/11/2021,02:09 PM,27.72,25.56,88,SSW,0.8,1.77,1003.39,0,0,1,133.6
15/11/2021,02:14 PM,27.78,25.56,88,WSW,1.29,1.93,1003.39,0,0,1,127.5
15/11/2021,02:19 PM,27.78,25.61,88,WSW,3.54,4.34,1003.39,0,0,1,159.5
15/11/2021,02:24 PM,27.72,25.56,88,WSW,2.74,3.7,1003.39,0,0,1,159.5
15/11/2021,02:29 PM,27.67,25.44,88,WSW,0.32,0.48,1003.39,0,0,1,193.1
15/11/2021,02:34 PM,27.94,25.67,88,West,0,0,1003.39,0,0,1,196
15/11/2021,02:39 PM,28.06,25.67,87,West,0.16,0.32,1003.39,0,0,1,170.4
15/11/2021,02:44 PM,28.22,25.61,86,West,0.16,0.48,1003.39,0,0,1,187.3
15/11/2021,02:49 PM,28.22,25.61,86,West,0.64,0.97,1003.05,0,0,1,199.9
15/11/2021,02:54 PM,28.28,25.67,86,WNW,0.32,0.8,1003.05,0,0,1,199.5
15/11/2021,02:59 PM,28.39,25.89,86,NNW,2.57,3.7,1003.05,0,0,2,204.7
15/11/2021,03:04 PM,28.39,26.11,88,West,2.57,3.38,1003.05,0,0,2,213.4
15/11/2021,03:09 PM,28.22,26.22,89,WNW,2.74,3.7,1002.71,0,0,2,216.9
15/11/2021,03:14 PM,28.11,26.11,89,West,2.25,2.9,1002.71,0,0,2,224.6
15/11/2021,03:19 PM,28.17,26,88,West,0.8,1.29,1002.71,0,0,2,243.7
15/11/2021,03:24 PM,28.5,26.28,88,West,0.64,1.29,1002.71,0,0,2,268.5
